"treatment" "mouse" "organ" "celltype" "Ki67" "CD69" "CD62L" "population" "V1" "V2"
"T0" 46 "spl" "T0in" -1105.03575773113 -41.879325720973 -811.874131330036 "T046splT0in" 11.5070203034988 -2.90161658467353
"T0" 46 "spl" "T0in" -1045.97675773113 -49.011925720973 -510.780131330036 "T046splT0in" 11.6216643540969 -1.70433880032599
"T0" 46 "spl" "T0in" -917.742757731126 16.0015742790271 -463.435131330036 "T046splT0in" -4.4153672964463 -8.2849633807093
"T0" 46 "spl" "T0in" -1069.34175773113 -23.993485720973 -644.909131330036 "T046splT0in" 6.98884660888817 -6.8707182520777
"T0" 46 "spl" "T0in" -1125.71875773113 -31.2445757209729 -856.459131330036 "T046splT0in" 7.71752531219628 -6.5767409914881
"T0" 46 "spl" "T0in" -969.035757731126 -112.951725720973 -330.086131330036 "T046splT0in" 13.5364449708572 2.81097792445123
"T0" 46 "spl" "T0in" -1004.36175773113 -38.6117257209729 -815.753131330036 "T046splT0in" 11.3736279695144 -3.16578723134101
"T0" 46 "spl" "T0in" -661.892757731126 46.864274279027 -338.056131330036 "T046splT0in" -7.07670991729591 -1.15868450345099
"T0" 46 "spl" "T0in" -764.349757731126 67.417974279027 -127.044931330036 "T046splT0in" -10.5027806074509 -5.00083852948249
"T0" 46 "spl" "T0in" -941.654757731126 28.6407742790271 -1040.38913133004 "T046splT0in" -5.5542456419358 -8.90758205594123
"T0" 46 "spl" "T0in" -1018.04875773113 1.52717427902705 -959.176131330036 "T046splT0in" 2.8665466992965 -8.85483337582648
"T0" 46 "spl" "T0in" 4887.40324226887 -28.786945720973 -717.686131330036 "T046splT0in" -1.19496374439094 9.02412914095818
"T0" 46 "spl" "T0in" -977.954757731126 -39.402925720973 -995.102131330036 "T046splT0in" 11.7280476777663 -3.01576114834846
"T0" 46 "spl" "T0in" -921.340757731126 43.657074279027 -851.601131330036 "T046splT0in" -8.22827785323951 -7.31332327069343
"T0" 46 "spl" "T0in" -910.569757731126 -23.6683757209729 -773.091131330036 "T046splT0in" 7.23624450851586 -6.77003503979743
"T0" 46 "spl" "T0in" -984.805757731126 -69.174125720973 -147.959741330036 "T046splT0in" 12.9174082963577 0.408656049355859
"T0" 46 "spl" "T0in" 10918.8632422689 -89.152825720973 10632.66486867 "T046splT0in" -4.04726808379981 11.0148594266027
"T0" 46 "spl" "T0in" 4420.67324226887 4.74347427902705 -540.903131330036 "T046splT0in" -1.95453112434242 7.90127061663568
"T0" 46 "spl" "T0in" 2962.86324226887 53.606874279027 3325.79486866996 "T046splT0in" -4.22343890975807 7.49712919054925
"T0" 46 "spl" "T0in" -491.152757731126 -3.88792572097295 -1190.60513133004 "T046splT0in" 1.40779120613244 2.78566669283807
"T0" 46 "spl" "T0in" -1047.75375773113 27.5874742790271 -875.856131330036 "T046splT0in" -5.63148563217018 -8.6971309298426
"T0" 46 "spl" "T0in" -998.085757731126 -11.385525720973 -331.360131330036 "T046splT0in" 4.89631254364159 -7.56268287838996
"T0" 46 "spl" "T0in" 15096.3632422689 -118.809625720973 1731.71486866996 "T046splT0in" -2.91068833183143 12.4040195828527
"T0" 46 "spl" "T0in" -1048.35475773113 -72.405225720973 -963.780131330036 "T046splT0in" 13.3764470307937 0.607703734025354
"T0" 46 "spl" "T0in" -960.839757731126 -6.27822572097295 -824.460131330036 "T046splT0in" 4.33999521423485 -8.22145725430549
"T0" 46 "spl" "T0in" -826.677757731126 127.447674279027 -697.039131330036 "T046splT0in" -10.4440867216477 3.48725603877007
"T0" 46 "spl" "T0in" -1014.88675773113 63.616274279027 -825.696131330036 "T046splT0in" -10.0935465605149 -5.85023809613288
"T0" 46 "spl" "T0in" -824.469757731126 5.91867427902705 -784.181131330036 "T046splT0in" 0.19677836586144 -3.68111969174445
"T0" 46 "spl" "T0in" -1054.44875773113 16.7674742790271 -1288.25513133004 "T046splT0in" -5.03051202606056 -9.42982364834846
"T0" 46 "spl" "T0in" -1061.84775773113 -24.693005720973 -754.642131330036 "T046splT0in" 7.47638637710717 -6.72532774151862
"T0" 46 "spl" "T0in" -1067.42975773113 68.8114742790271 -212.285031330036 "T046splT0in" -10.6299416334519 -5.07646204175056
"T0" 46 "spl" "T0in" -971.607757731126 -145.353325720973 -798.289131330036 "T046splT0in" 13.586242982637 3.15141652880609
"T0" 46 "spl" "T0in" -1045.78875773113 18.895574279027 -251.435131330036 "T046splT0in" -5.09928005050514 -7.89952827633918
"T0" 46 "spl" "T0in" -1025.26875773113 -27.897126720973 -664.946131330036 "T046splT0in" 7.65693695236352 -6.38095594586432
"T0" 46 "spl" "T0in" -1071.79275773113 -92.815325720973 -1363.09513133004 "T046splT0in" 13.5551131456008 1.57233970223367
"T0" 46 "spl" "T0in" -1053.15275773113 60.6217742790271 -845.033131330036 "T046splT0in" -10.0561596662888 -5.88073278607429
"T0" 46 "spl" "T0in" -1017.14375773113 -73.730725720973 -916.550131330036 "T046splT0in" 13.4233973710647 0.647519547328348
"T0" 46 "spl" "T0in" -865.588757731126 -12.893425720973 -54.8708313300363 "T046splT0in" 2.47739488769677 -0.653320323839789
"T0" 46 "spl" "T0in" -1064.29475773113 -58.6449257209729 -419.222131330036 "T046splT0in" 12.5289157121291 -0.644380700007086
"T0" 46 "spl" "T0in" -1005.79975773113 -35.612385720973 -679.203131330036 "T046splT0in" 11.0094264237991 -3.35417534054816
"T0" 46 "spl" "T0in" -1112.54775773113 29.6494742790271 -911.942131330036 "T046splT0in" -5.66825645278785 -8.73964859189094
"T0" 46 "spl" "T0in" -1017.71475773113 -34.7219057209729 -403.811131330036 "T046splT0in" 10.5794385163894 -3.69019771756232
"T0" 46 "spl" "T0in" -1003.12275773113 10.9412742790271 -1120.25613133004 "T046splT0in" 2.33025510002282 -9.20884205044807
"T0" 46 "spl" "T0in" -1095.35075773113 -7.65582572097295 -1207.90513133004 "T046splT0in" 4.14517671753075 -9.09437061490119
"T0" 46 "spl" "T0in" -1107.17075773113 46.371174279027 -1359.20513133004 "T046splT0in" -8.82942264388893 -7.44040180386603
"T0" 46 "spl" "T0in" -959.074757731126 9.22507427902705 -974.663131330036 "T046splT0in" 2.22011215377953 -9.09056068600715
"T0" 46 "spl" "T0in" -991.291757731126 43.8251742790271 -704.423131330036 "T046splT0in" -8.10198896240089 -7.26094366253913
"T0" 46 "spl" "T0in" -986.079757731126 -49.505225720973 -1136.36713133004 "T046splT0in" 12.2291463105788 -2.28119684399665
"T0" 46 "spl" "T0in" -836.646757731126 56.072074279027 -938.000131330036 "T046splT0in" -9.46672885726783 -6.49194360913337
"T0" 46 "spl" "T0in" -840.247757731126 -11.648225720973 -665.980131330036 "T046splT0in" 4.95069725204613 -7.89081836880744
"T0" 46 "spl" "T0in" -1032.20175773113 38.483274279027 102.782868669964 "T046splT0in" -6.62774722884986 -7.06818748654426
"T0" 46 "spl" "T0in" -444.137757731126 -24.581175720973 -695.979131330036 "T046splT0in" 3.04175288368371 3.87800239382684
"T0" 46 "spl" "T0in" -1030.59375773113 -15.198725720973 -684.201131330036 "T046splT0in" 6.25961334396508 -7.28900266827643
"T0" 46 "spl" "T0in" 5544.79324226887 -49.5703257209729 -83.1290313300363 "T046splT0in" -1.22538261722419 9.31405948458611
"T0" 46 "spl" "T0in" -907.987757731126 -20.4058257209729 188.644868669964 "T046splT0in" 4.95382148910668 -7.07323528470099
"T0" 46 "spl" "T0in" -844.944757731126 9.40487427902705 -832.204131330036 "T046splT0in" 2.09902317215111 -8.97932697476447
"T0" 46 "spl" "T0in" -939.345757731126 23.8369742790271 -846.292131330036 "T046splT0in" -5.27671068023536 -8.76887012661994
"T0" 46 "spl" "T0in" 1788.97324226887 85.021674279027 3641.48486866996 "T046splT0in" -5.55417459319923 7.02170871554315
"T0" 46 "spl" "T0in" -1147.54475773113 19.6477742790271 -537.638131330036 "T046splT0in" -4.64242570709083 -8.49916530789435
"T0" 46 "spl" "T0in" -917.559757731126 -12.124025720973 -1106.84813133004 "T046splT0in" 6.37373764206078 -8.02595497311652
"T0" 46 "spl" "T0in" -950.965757731126 65.298274279027 3093.38486866996 "T046splT0in" -5.84146373580787 5.57577585040032
"T0" 46 "spl" "T0in" -1056.31375773113 -53.488525720973 -1353.26513133004 "T046splT0in" 12.7907689302078 -1.87779785336555
"T0" 46 "spl" "T0in" -960.859757731126 -3.44402572097295 -781.600131330036 "T046splT0in" 3.52153355766442 -8.61999965848029
"T0" 46 "spl" "T0in" -1087.18375773113 -81.0450257209729 -861.011131330036 "T046splT0in" 13.4564059465041 1.2972082978338
"T0" 46 "spl" "T0in" 3703.16324226887 -0.55952572097295 475.185868669964 "T046splT0in" -1.632998159636 7.4487135296911
"T0" 46 "spl" "T0in" -1018.09075773113 -73.7925257209729 -970.232131330036 "T046splT0in" 13.409539529573 0.701861908495421
"T0" 46 "spl" "T0in" -1132.68275773113 42.099674279027 -739.661131330036 "T046splT0in" -7.70682018112037 -7.62801910580695
"T0" 46 "spl" "T0in" 15381.7632422689 -88.275225720973 1029.00486866996 "T046splT0in" -2.8901876718888 12.4168140774816
"T0" 46 "spl" "T0in" -454.873757731126 47.989874279027 -716.991131330036 "T046splT0in" -7.19149415801856 -2.00934768857062
"T0" 46 "spl" "T0in" -975.294757731126 -12.566325720973 231.999868669964 "T046splT0in" 4.87463791061547 -7.08666397275031
"T0" 46 "spl" "T0in" -954.105757731126 -20.574515720973 -1140.52313133004 "T046splT0in" 7.16802675415185 -7.58826805295051
"T0" 46 "spl" "T0in" -909.328757731126 -57.379625720973 -309.547131330036 "T046splT0in" 12.4562361924758 -0.542657267466193
"T0" 46 "spl" "T0in" -974.301757731126 63.011474279027 -208.548431330036 "T046splT0in" -10.1405178816209 -5.5045826548487
"T0" 46 "spl" "T0in" -920.047757731126 -27.368622720973 -1601.15513133004 "T046splT0in" 8.21850235153344 -7.18984914959968
"T0" 46 "spl" "T0in" -963.590757731126 77.501674279027 -1112.32713133004 "T046splT0in" -11.6428896696458 -4.12584329785407
"T0" 46 "spl" "T0in" -996.016757731126 53.666874279027 -1185.00513133004 "T046splT0in" -9.16876571487281 -6.98713995160163
"T0" 46 "spl" "T0in" -987.692757731126 -28.616037720973 5403.24486866996 "T046splT0in" -4.73949878524635 7.53272889910638
"T0" 46 "spl" "T0in" -1053.98175773113 -5.10382572097295 -1394.09513133004 "T046splT0in" 4.11053974319603 -9.17138649167121
"T0" 46 "spl" "T0in" -726.340757731126 -13.206625720973 -867.767131330036 "T046splT0in" 3.27837712455895 -2.91464282216132
"T0" 46 "spl" "T0in" 9585.46324226887 -159.585325720973 -1391.72513133004 "T046splT0in" -1.7756264717469 11.3155071621984
"T0" 46 "spl" "T0in" 9719.46324226887 -2.40982572097295 2091.75486866996 "T046splT0in" -2.47663085769508 11.0983860379308
"T0" 46 "spl" "T0in" -1060.22275773113 -51.282825720973 3.57086866996366 "T046splT0in" 11.8342555253616 -1.00888897122443
"T0" 46 "spl" "T0in" -872.550757731126 -8.97652572097295 -1013.68813133004 "T046splT0in" 4.15500099350121 -8.75454784573615
"T0" 46 "spl" "T0in" 4489.80324226887 -55.8084257209729 -555.013131330036 "T046splT0in" -0.858724227655863 8.94772933779656
"T0" 46 "spl" "T0in" -969.648757731126 -89.5511257209729 -279.326131330036 "T046splT0in" 13.3357995240798 1.84843479453027
"T0" 46 "spl" "T0in" -905.198757731126 48.335674279027 -352.070131330036 "T046splT0in" -7.99476020644996 -6.72430587948859
"T0" 46 "spl" "T0in" 10025.1632422689 -58.6571257209729 2613.58486866996 "T046splT0in" -2.69646613906715 11.4962684994787
"T0" 46 "spl" "T0in" -1125.08275773113 -23.0056557209729 -798.218131330036 "T046splT0in" 7.08660585571435 -7.00783706845344
"T0" 46 "spl" "T0in" -1101.16675773113 -23.862295720973 -314.564131330036 "T046splT0in" 8.40746528793481 -5.50186802090705
"T0" 46 "spl" "T0in" -1034.20875773113 -0.513225720972951 -266.729131330036 "T046splT0in" 2.74043686081078 -7.8564212435633
"T0" 46 "spl" "T0in" -657.870757731126 -25.061085720973 -1757.37513133004 "T046splT0in" 8.2783845155349 -7.13959146679938
"T0" 46 "spl" "T0in" -1060.55775773113 -4.11452572097295 -411.236131330036 "T046splT0in" 3.75550276924279 -7.95703197659553
"T0" 46 "spl" "T0in" -651.279757731126 52.341074279027 -894.192131330036 "T046splT0in" -9.0571285993943 -2.41909218968452
"T0" 46 "spl" "T0in" -969.260757731126 69.433274279027 9218.00486866996 "T046splT0in" -6.04393451522682 7.9087531453222
"T0" 46 "spl" "T0in" -966.964757731126 -21.230245720973 -726.805131330036 "T046splT0in" 6.87678081680443 -7.08824659527839
"T0" 46 "spl" "T0in" 11247.2632422689 -85.458725720973 1096.46486866996 "T046splT0in" -2.5506839067826 11.77778171359
"T0" 46 "spl" "T0in" -955.764757731126 -51.990225720973 38.9538686699637 "T046splT0in" 11.8371222703567 -0.98780859650672
"T0" 46 "spl" "T0in" -710.499757731126 -11.374125720973 -842.118131330036 "T046splT0in" 3.26919991661217 -2.92144466580451
"T0" 46 "spl" "T0in" -1055.36675773113 9.55317427902705 -981.501131330036 "T046splT0in" 2.32564360786583 -9.14807296933234
"T0" 46 "spl" "T0in" -1075.01575773113 4.29237427902705 -1037.81113133004 "T046splT0in" 2.65995413948205 -9.01483226956428
"T0" 46 "spl" "T0in" -997.455757731126 46.831174279027 -545.885131330036 "T046splT0in" -8.1680356771836 -7.04905487240851
"T0" 46 "spl" "T0in" -469.377757731126 33.0631742790271 -950.121131330036 "T046splT0in" -5.25236337493751 -3.02011061848701
"T0" 46 "spl" "T0in" -963.960757731126 2.55817427902705 -40.7231313300363 "T046splT0in" 2.44628650833275 -7.7795112246424
"T0" 46 "spl" "T0in" -1011.32075773113 -8.26962572097295 -1113.26113133004 "T046splT0in" 4.05884296585228 -8.93054557980598
"T0" 46 "spl" "T0in" -895.788757731126 -61.5117257209729 -1062.91813133004 "T046splT0in" 13.0724471299758 -0.839065086260443
"T0" 46 "spl" "T0in" -1034.98275773113 -65.396225720973 -643.725131330036 "T046splT0in" 13.0562527864089 -0.154874097719794
"T0" 46 "spl" "T0in" -983.273757731126 5.17277427902705 -1161.41513133004 "T046splT0in" 2.61732728172448 -9.11548782528937
"T0" 46 "spl" "T0in" -667.520757731126 47.214874279027 4470.31486866996 "T046splT0in" -5.59378307174537 6.72031091509759
"T0" 46 "spl" "T0in" -921.111757731126 -24.267075720973 -706.392131330036 "T046splT0in" 7.40012151886132 -6.60425926388801
"T0" 46 "spl" "T0in" 8745.46324226887 -106.743225720973 16204.36486867 "T046splT0in" -4.209170034636 10.9968912488073
"T0" 46 "spl" "T0in" -1008.31175773113 8.03137427902705 4792.94486866996 "T046splT0in" -5.1836778433213 7.11764549075067
"T0" 46 "spl" "T0in" -917.726757731126 -42.435425720973 15.7088686699637 "T046splT0in" 9.93275386978295 -4.21155143918098
"T0" 46 "spl" "T0in" -927.279757731126 -70.655725720973 -370.899131330036 "T046splT0in" 12.9968255250564 0.326468515977258
"T0" 46 "spl" "T0in" 9527.96324226887 -28.051808720973 -222.484031330036 "T046splT0in" -2.42639415572975 11.23285983859
"T0" 46 "spl" "T0in" 1403.99324226887 97.038674279027 -828.304131330036 "T046splT0in" -8.74375408004615 2.94822357951104
"T0" 46 "spl" "T0in" 23763.5632422689 -236.339325720973 -678.901131330036 "T046splT0in" -3.161318472136 12.4806120282263
"T0" 46 "spl" "T0in" -1140.70875773113 -44.7202257209729 -831.722131330036 "T046splT0in" 11.6130479066482 -2.69026209057868
"T0" 46 "spl" "T0in" 3836.65324226887 0.959174279027049 -2315.55513133004 "T046splT0in" -1.47934131931159 7.59386609850823
"T0" 46 "spl" "T0in" 541.433242268874 80.064674279027 -101.013831330036 "T046splT0in" -2.90105288337562 5.25493072329461
"T0" 46 "spl" "T0in" -1088.54575773113 -25.511585720973 -1085.57313133004 "T046splT0in" 7.77060348678734 -7.23566271008552
"T0" 46 "spl" "T0in" -1078.75675773113 -67.4526257209729 -738.303131330036 "T046splT0in" 13.1015980928054 -0.161074888125067
"T0" 46 "spl" "T0in" -875.638757731126 6.03147427902705 -140.609801330036 "T046splT0in" 2.23078329254296 -7.92209888638557
"T0" 46 "spl" "T0in" -759.600757731126 -72.987625720973 -1135.63813133004 "T046splT0in" 9.59780056167748 2.83068345843255
"T0" 46 "spl" "T0in" -817.407757731126 32.5443742790271 -1108.15113133004 "T046splT0in" -7.24776809524391 -8.39499355496467
"T0" 46 "spl" "T0in" -1098.72875773113 -37.950025720973 -372.469131330036 "T046splT0in" 10.5240252702346 -3.71519638241828
"T0" 46 "spl" "T0in" -925.322757731126 4.87387427902705 -829.230131330036 "T046splT0in" 2.63905698944237 -8.76716495694221
"T0" 46 "spl" "T0in" 409.493242268874 25.952874279027 -1933.48513133004 "T046splT0in" -2.39067833732459 4.05642436800897
"T0" 46 "spl" "T0in" -970.154757731126 -19.845575720973 3622.44486866996 "T046splT0in" -4.8515302450547 6.86126540957391
"T0" 46 "spl" "T0in" -930.370757731126 59.150974279027 -532.361131330036 "T046splT0in" -9.85468833755348 -5.87375475110114
"T0" 46 "spl" "T0in" -1065.86275773113 45.698174279027 -1483.23513133004 "T046splT0in" -8.77672641586158 -7.45874859036506
"T0" 46 "spl" "T0in" -813.847757731126 -6.35982572097295 -634.561131330036 "T046splT0in" 2.28928930450585 -2.54642225445807
"T0" 46 "spl" "T0in" -952.199757731126 62.368874279027 -542.661131330036 "T046splT0in" -10.0065485746751 -5.75545669735969
"T0" 46 "spl" "T0in" 5232.82324226887 -33.215355720973 -376.275131330036 "T046splT0in" -1.23910587142799 9.11220859347283
"T0" 46 "spl" "T0in" -949.631757731126 -45.246025720973 -440.911131330036 "T046splT0in" 11.4411071031204 -2.01363898457587
"T0" 46 "spl" "T0in" -1024.10975773113 72.3846742790271 7571.17486866996 "T046splT0in" -6.04760854553077 7.80318664370477
"T0" 46 "spl" "T0in" -999.352757731126 7.36807427902705 -498.556131330036 "T046splT0in" 2.15507657219079 -8.27674366177619
"T0" 46 "spl" "T0in" -1038.45375773113 -11.031725720973 -195.672531330036 "T046splT0in" 4.79021293808129 -7.41002346219123
"T0" 46 "spl" "T0in" -1138.58675773113 68.166574279027 -1349.88513133004 "T046splT0in" -10.5460602552781 -5.66187549771369
"T0" 46 "spl" "T0in" -1110.79275773113 4.34597427902705 -155.899011330036 "T046splT0in" 2.3676350801101 -7.90314174832404
"T0" 46 "spl" "T0in" 6226.14324226887 42.546574279027 33387.86486867 "T046splT0in" -5.53153579543922 10.7402708417028
"T0" 46 "spl" "T0in" -987.769757731126 -8.80232572097295 -1192.88513133004 "T046splT0in" 4.15938503433373 -9.09843136014045
"T0" 46 "spl" "T0in" -695.638757731126 22.742574279027 -812.494131330036 "T046splT0in" -3.95200364898536 -3.67465044201911
"T0" 46 "spl" "T0in" -879.701757731126 -46.7711257209729 -653.661131330036 "T046splT0in" 11.7744487016311 -2.23558546246589
"T0" 46 "spl" "T0in" -1002.84575773113 -75.9132257209729 -942.888131330036 "T046splT0in" 13.4180939881912 0.806870039388532
"T0" 46 "spl" "T0in" -1110.02175773113 4.73787427902705 -931.171131330036 "T046splT0in" 2.62913543869164 -8.93495632351935
"T0" 46 "spl" "T0in" -971.270757731126 -40.972425720973 -1119.13713133004 "T046splT0in" 12.0139973847976 -2.75710560025275
"T0" 46 "spl" "T0in" -867.947757731126 -129.405325720973 -58.2383313300363 "T046splT0in" 13.5904191224685 3.03092073260247
"T0" 46 "spl" "T0in" -957.917757731126 82.1936742790271 3489.78486866996 "T046splT0in" -6.08789890121315 7.00560067950189
"T0" 46 "spl" "T0in" -978.182757731126 -117.145425720973 -954.260131330036 "T046splT0in" 13.5532925813308 2.80079602061212
"T0" 46 "spl" "T0in" -965.886757731126 2.92717427902705 -698.624131330036 "T046splT0in" 2.69464738060143 -8.47267700375617
"T0" 46 "spl" "T0in" -694.384757731126 85.772674279027 -1236.78513133004 "T046splT0in" -11.6192185194382 -4.11969782055915
"T0" 46 "spl" "T0in" -1023.71175773113 52.7266742790271 -1035.62913133004 "T046splT0in" -9.07453506301734 -6.96663118542731
"T0" 46 "spl" "T0in" 60.8232422688736 -7.62062572097295 1441.97486866996 "T046splT0in" -0.781700661886668 1.25396584330499
"T0" 46 "spl" "T0in" -808.488757731126 78.210674279027 -300.298131330036 "T046splT0in" -10.7350508482346 -4.97192503155768
"T0" 46 "spl" "T0in" 4038.19324226887 -56.561725720973 -413.386131330036 "T046splT0in" -0.576083502281641 9.02845405398309
"T0" 46 "spl" "T0in" -1100.12275773113 -51.676225720973 -335.575131330036 "T046splT0in" 11.6250708787551 -1.677159320727
